model,layer,strength,prompt_idx,matching_answer,logprob_A,logprob_B,logit_diff_AB,logit_diff_matching
32B,56,-1.0,94,(B),-30.5,-39.25,8.75,-8.75
32B,56,-1.0,95,(A),-37.0,-31.125,-5.875,-5.875
32B,56,-1.0,96,(A),-35.5,-26.875,-8.625,-8.625
32B,56,-1.0,97,(A),-34.0,-33.5,-0.5,-0.5
32B,56,-1.0,98,(A),-38.0,-37.0,-1.0,-1.0
32B,56,-1.0,99,(A),-36.25,-24.75,-11.5,-11.5
32B,56,0.0,0,(B),-35.5,-36.0,0.5,-0.5
32B,56,0.0,1,(A),-37.0,-35.5,-1.5,-1.5
32B,56,0.0,2,(B),-35.25,-39.5,4.25,-4.25
32B,56,0.0,3,(A),-38.5,-32.0,-6.5,-6.5
32B,56,0.0,4,(A),-33.75,-38.0,4.25,4.25
32B,56,0.0,5,(A),-36.75,-39.5,2.75,2.75
32B,56,0.0,6,(B),-28.5,-30.0,1.5,-1.5
32B,56,0.0,7,(B),-36.0,-35.25,-0.75,0.75
32B,56,0.0,8,(A),-37.5,-37.0,-0.5,-0.5
32B,56,0.0,9,(B),-39.75,-33.25,-6.5,6.5
32B,56,0.0,10,(B),-32.0,-34.0,2.0,-2.0
32B,56,0.0,11,(A),-32.75,-32.5,-0.25,-0.25
32B,56,0.0,12,(A),-29.125,-37.75,8.625,8.625
32B,56,0.0,13,(A),-36.75,-30.625,-6.125,-6.125
32B,56,0.0,14,(B),-31.5,-31.25,-0.25,0.25
32B,56,0.0,15,(B),-31.75,-37.75,6.0,-6.0
32B,56,0.0,16,(A),-38.75,-30.25,-8.5,-8.5
32B,56,0.0,17,(A),-37.75,-28.75,-9.0,-9.0
32B,56,0.0,18,(A),-40.5,-31.25,-9.25,-9.25
32B,56,0.0,19,(A),-41.0,-34.25,-6.75,-6.75
32B,56,0.0,20,(B),-37.0,-38.5,1.5,-1.5
32B,56,0.0,21,(B),-34.5,-37.25,2.75,-2.75
32B,56,0.0,22,(A),-37.5,-32.75,-4.75,-4.75
32B,56,0.0,23,(B),-32.0,-38.75,6.75,-6.75
32B,56,0.0,24,(A),-35.5,-32.0,-3.5,-3.5
32B,56,0.0,25,(B),-32.5,-36.0,3.5,-3.5
32B,56,0.0,26,(A),-35.5,-32.75,-2.75,-2.75
32B,56,0.0,27,(A),-33.0,-31.375,-1.625,-1.625
32B,56,0.0,28,(A),-35.25,-25.0,-10.25,-10.25
32B,56,0.0,29,(A),-33.5,-34.25,0.75,0.75
32B,56,0.0,30,(B),-31.875,-37.0,5.125,-5.125
32B,56,0.0,31,(B),-30.75,-34.25,3.5,-3.5
32B,56,0.0,32,(B),-35.75,-36.75,1.0,-1.0
32B,56,0.0,33,(B),-33.5,-35.25,1.75,-1.75
32B,56,0.0,34,(B),-33.25,-40.25,7.0,-7.0
32B,56,0.0,35,(B),-30.25,-38.0,7.75,-7.75
32B,56,0.0,36,(A),-30.875,-35.0,4.125,4.125
32B,56,0.0,37,(A),-35.0,-31.25,-3.75,-3.75
32B,56,0.0,38,(B),-29.625,-37.5,7.875,-7.875
32B,56,0.0,39,(A),-39.75,-25.875,-13.875,-13.875
32B,56,0.0,40,(B),-37.75,-34.5,-3.25,3.25
32B,56,0.0,41,(B),-37.75,-35.75,-2.0,2.0
32B,56,0.0,42,(A),-36.75,-31.625,-5.125,-5.125
32B,56,0.0,43,(A),-37.25,-36.0,-1.25,-1.25
32B,56,0.0,44,(A),-37.0,-34.25,-2.75,-2.75
32B,56,0.0,45,(B),-36.0,-39.0,3.0,-3.0
32B,56,0.0,46,(A),-34.75,-27.125,-7.625,-7.625
32B,56,0.0,47,(B),-32.25,-36.25,4.0,-4.0
32B,56,0.0,48,(B),-34.75,-34.0,-0.75,0.75
32B,56,0.0,49,(B),-27.125,-34.0,6.875,-6.875
32B,56,0.0,50,(B),-31.25,-32.75,1.5,-1.5
32B,56,0.0,51,(A),-38.5,-40.75,2.25,2.25
32B,56,0.0,52,(B),-31.375,-37.5,6.125,-6.125
32B,56,0.0,53,(A),-36.0,-27.375,-8.625,-8.625
32B,56,0.0,54,(B),-30.25,-39.5,9.25,-9.25
32B,56,0.0,55,(A),-39.75,-26.75,-13.0,-13.0
32B,56,0.0,56,(B),-31.375,-35.75,4.375,-4.375
32B,56,0.0,57,(A),-38.25,-34.25,-4.0,-4.0
32B,56,0.0,58,(B),-34.0,-38.25,4.25,-4.25
32B,56,0.0,59,(B),-40.25,-34.0,-6.25,6.25
32B,56,0.0,60,(A),-29.625,-29.625,0.0,0.0
32B,56,0.0,61,(A),-39.75,-27.125,-12.625,-12.625
32B,56,0.0,62,(A),-35.25,-35.0,-0.25,-0.25
32B,56,0.0,63,(B),-32.5,-36.0,3.5,-3.5
32B,56,0.0,64,(B),-30.0,-37.75,7.75,-7.75
32B,56,0.0,65,(B),-35.0,-37.0,2.0,-2.0
32B,56,0.0,66,(A),-33.25,-38.5,5.25,5.25
32B,56,0.0,67,(B),-35.5,-36.75,1.25,-1.25
32B,56,0.0,68,(A),-35.75,-31.25,-4.5,-4.5
32B,56,0.0,69,(B),-34.5,-36.5,2.0,-2.0
32B,56,0.0,70,(B),-31.625,-37.75,6.125,-6.125
32B,56,0.0,71,(B),-38.75,-34.0,-4.75,4.75
32B,56,0.0,72,(A),-38.75,-30.25,-8.5,-8.5
32B,56,0.0,73,(A),-39.75,-40.25,0.5,0.5
32B,56,0.0,74,(A),-37.5,-38.5,1.0,1.0
32B,56,0.0,75,(B),-30.5,-38.25,7.75,-7.75
32B,56,0.0,76,(A),-37.75,-33.5,-4.25,-4.25
32B,56,0.0,77,(B),-33.25,-39.5,6.25,-6.25
32B,56,0.0,78,(B),-37.25,-36.25,-1.0,1.0
32B,56,0.0,79,(B),-35.0,-33.25,-1.75,1.75
32B,56,0.0,80,(B),-27.75,-39.25,11.5,-11.5
32B,56,0.0,81,(A),-37.75,-30.25,-7.5,-7.5
32B,56,0.0,82,(A),-31.75,-33.0,1.25,1.25
32B,56,0.0,83,(A),-32.0,-41.75,9.75,9.75
32B,56,0.0,84,(A),-35.0,-24.375,-10.625,-10.625
32B,56,0.0,85,(A),-39.5,-30.5,-9.0,-9.0
32B,56,0.0,86,(B),-37.75,-35.0,-2.75,2.75
32B,56,0.0,87,(A),-36.75,-30.625,-6.125,-6.125
32B,56,0.0,88,(A),-33.25,-38.25,5.0,5.0
32B,56,0.0,89,(A),-37.75,-29.0,-8.75,-8.75
32B,56,0.0,90,(B),-36.25,-35.75,-0.5,0.5
32B,56,0.0,91,(B),-32.25,-39.25,7.0,-7.0
32B,56,0.0,92,(B),-33.5,-35.75,2.25,-2.25
32B,56,0.0,93,(A),-35.5,-38.25,2.75,2.75
32B,56,0.0,94,(B),-32.0,-41.0,9.0,-9.0
32B,56,0.0,95,(A),-38.75,-32.75,-6.0,-6.0
32B,56,0.0,96,(A),-37.75,-28.125,-9.625,-9.625
32B,56,0.0,97,(A),-34.75,-34.75,0.0,0.0
32B,56,0.0,98,(A),-39.0,-39.5,0.5,0.5
32B,56,0.0,99,(A),-37.75,-26.25,-11.5,-11.5
32B,56,1.0,0,(B),-36.75,-37.0,0.25,-0.25
32B,56,1.0,1,(A),-36.75,-36.5,-0.25,-0.25
32B,56,1.0,2,(B),-34.75,-40.5,5.75,-5.75
32B,56,1.0,3,(A),-38.5,-32.5,-6.0,-6.0
32B,56,1.0,4,(A),-34.5,-39.5,5.0,5.0
32B,56,1.0,5,(A),-37.0,-41.0,4.0,4.0
32B,56,1.0,6,(B),-29.375,-32.75,3.375,-3.375
32B,56,1.0,7,(B),-36.5,-36.5,0.0,-0.0
32B,56,1.0,8,(A),-38.25,-38.75,0.5,0.5
32B,56,1.0,9,(B),-41.0,-35.5,-5.5,5.5
32B,56,1.0,10,(B),-32.75,-34.5,1.75,-1.75
32B,56,1.0,11,(A),-33.5,-34.5,1.0,1.0
32B,56,1.0,12,(A),-30.875,-39.25,8.375,8.375
32B,56,1.0,13,(A),-37.75,-31.25,-6.5,-6.5
32B,56,1.0,14,(B),-32.75,-33.25,0.5,-0.5
32B,56,1.0,15,(B),-31.75,-39.5,7.75,-7.75
32B,56,1.0,16,(A),-39.75,-30.25,-9.5,-9.5
32B,56,1.0,17,(A),-38.25,-29.75,-8.5,-8.5
32B,56,1.0,18,(A),-41.0,-33.5,-7.5,-7.5
32B,56,1.0,19,(A),-42.0,-35.5,-6.5,-6.5
32B,56,1.0,20,(B),-37.75,-39.5,1.75,-1.75
32B,56,1.0,21,(B),-33.75,-37.5,3.75,-3.75
32B,56,1.0,22,(A),-38.75,-34.25,-4.5,-4.5
32B,56,1.0,23,(B),-32.5,-40.5,8.0,-8.0
32B,56,1.0,24,(A),-35.75,-32.75,-3.0,-3.0
32B,56,1.0,25,(B),-32.75,-37.25,4.5,-4.5
32B,56,1.0,26,(A),-36.75,-34.25,-2.5,-2.5
32B,56,1.0,27,(A),-34.25,-33.0,-1.25,-1.25
32B,56,1.0,28,(A),-37.25,-26.75,-10.5,-10.5
32B,56,1.0,29,(A),-35.0,-35.75,0.75,0.75
32B,56,1.0,30,(B),-33.5,-37.5,4.0,-4.0
32B,56,1.0,31,(B),-31.25,-36.0,4.75,-4.75
32B,56,1.0,32,(B),-36.5,-37.5,1.0,-1.0
32B,56,1.0,33,(B),-34.25,-36.5,2.25,-2.25
32B,56,1.0,34,(B),-35.0,-41.5,6.5,-6.5
32B,56,1.0,35,(B),-29.75,-39.25,9.5,-9.5
32B,56,1.0,36,(A),-32.25,-37.75,5.5,5.5
32B,56,1.0,37,(A),-35.75,-33.25,-2.5,-2.5
32B,56,1.0,38,(B),-29.375,-38.5,9.125,-9.125
32B,56,1.0,39,(A),-40.5,-27.25,-13.25,-13.25
32B,56,1.0,40,(B),-39.25,-36.25,-3.0,3.0
32B,56,1.0,41,(B),-38.25,-36.5,-1.75,1.75
32B,56,1.0,42,(A),-38.25,-32.75,-5.5,-5.5
32B,56,1.0,43,(A),-37.75,-37.5,-0.25,-0.25
32B,56,1.0,44,(A),-37.25,-34.25,-3.0,-3.0
32B,56,1.0,45,(B),-36.75,-40.5,3.75,-3.75
32B,56,1.0,46,(A),-36.25,-29.5,-6.75,-6.75
32B,56,1.0,47,(B),-32.5,-37.0,4.5,-4.5
32B,56,1.0,48,(B),-36.0,-35.75,-0.25,0.25
32B,56,1.0,49,(B),-27.5,-36.25,8.75,-8.75
32B,56,1.0,50,(B),-31.625,-34.25,2.625,-2.625
32B,56,1.0,51,(A),-38.75,-41.5,2.75,2.75
32B,56,1.0,52,(B),-32.0,-37.75,5.75,-5.75
32B,56,1.0,53,(A),-37.0,-29.25,-7.75,-7.75
32B,56,1.0,54,(B),-30.5,-40.5,10.0,-10.0
32B,56,1.0,55,(A),-40.25,-27.875,-12.375,-12.375
32B,56,1.0,56,(B),-31.25,-36.75,5.5,-5.5
32B,56,1.0,57,(A),-38.25,-35.75,-2.5,-2.5
32B,56,1.0,58,(B),-34.25,-39.75,5.5,-5.5
32B,56,1.0,59,(B),-41.25,-36.5,-4.75,4.75
32B,56,1.0,60,(A),-31.375,-31.625,0.25,0.25
32B,56,1.0,61,(A),-41.5,-28.375,-13.125,-13.125
32B,56,1.0,62,(A),-37.0,-36.75,-0.25,-0.25
32B,56,1.0,63,(B),-33.75,-38.75,5.0,-5.0
32B,56,1.0,64,(B),-29.75,-39.25,9.5,-9.5
32B,56,1.0,65,(B),-36.75,-38.0,1.25,-1.25
32B,56,1.0,66,(A),-34.25,-39.25,5.0,5.0
32B,56,1.0,67,(B),-34.25,-37.25,3.0,-3.0
32B,56,1.0,68,(A),-37.75,-32.5,-5.25,-5.25
32B,56,1.0,69,(B),-35.75,-37.75,2.0,-2.0
32B,56,1.0,70,(B),-32.75,-39.25,6.5,-6.5
32B,56,1.0,71,(B),-39.75,-36.25,-3.5,3.5
32B,56,1.0,72,(A),-39.0,-32.0,-7.0,-7.0
32B,56,1.0,73,(A),-40.0,-40.75,0.75,0.75
32B,56,1.0,74,(A),-38.25,-39.75,1.5,1.5
32B,56,1.0,75,(B),-31.375,-39.25,7.875,-7.875
32B,56,1.0,76,(A),-38.75,-34.75,-4.0,-4.0
32B,56,1.0,77,(B),-32.0,-39.75,7.75,-7.75
32B,56,1.0,78,(B),-37.75,-37.0,-0.75,0.75
32B,56,1.0,79,(B),-35.5,-35.75,0.25,-0.25
32B,56,1.0,80,(B),-27.75,-40.0,12.25,-12.25
32B,56,1.0,81,(A),-38.25,-31.25,-7.0,-7.0
32B,56,1.0,82,(A),-32.25,-34.25,2.0,2.0
32B,56,1.0,83,(A),-33.75,-41.25,7.5,7.5
32B,56,1.0,84,(A),-35.75,-25.0,-10.75,-10.75
32B,56,1.0,85,(A),-41.0,-32.25,-8.75,-8.75
32B,56,1.0,86,(B),-39.5,-37.5,-2.0,2.0
32B,56,1.0,87,(A),-38.0,-31.75,-6.25,-6.25
32B,56,1.0,88,(A),-34.0,-39.5,5.5,5.5
32B,56,1.0,89,(A),-39.75,-30.5,-9.25,-9.25
32B,56,1.0,90,(B),-36.75,-37.0,0.25,-0.25
32B,56,1.0,91,(B),-32.75,-40.5,7.75,-7.75
32B,56,1.0,92,(B),-33.25,-36.5,3.25,-3.25
32B,56,1.0,93,(A),-36.75,-40.0,3.25,3.25
32B,56,1.0,94,(B),-31.625,-41.5,9.875,-9.875
32B,56,1.0,95,(A),-39.75,-32.75,-7.0,-7.0
32B,56,1.0,96,(A),-38.5,-29.75,-8.75,-8.75
32B,56,1.0,97,(A),-35.5,-35.75,0.25,0.25
32B,56,1.0,98,(A),-39.5,-41.25,1.75,1.75
32B,56,1.0,99,(A),-39.0,-27.5,-11.5,-11.5
32B,44,-1.0,0,(B),-35.25,-30.625,-4.625,4.625
32B,44,-1.0,1,(A),-32.0,-34.75,2.75,2.75
32B,44,-1.0,2,(B),-35.0,-34.0,-1.0,1.0
32B,44,-1.0,3,(A),-34.5,-32.25,-2.25,-2.25
32B,44,-1.0,4,(A),-27.875,-37.75,9.875,9.875
32B,44,-1.0,5,(A),-30.0,-40.5,10.5,10.5
32B,44,-1.0,6,(B),-28.375,-26.375,-2.0,2.0
32B,44,-1.0,7,(B),-34.5,-28.75,-5.75,5.75
32B,44,-1.0,8,(A),-33.25,-38.0,4.75,4.75
32B,44,-1.0,9,(B),-40.75,-30.375,-10.375,10.375
32B,44,-1.0,10,(B),-32.0,-27.875,-4.125,4.125
32B,44,-1.0,11,(A),-31.0,-36.5,5.5,5.5
32B,44,-1.0,12,(A),-27.5,-36.0,8.5,8.5
32B,44,-1.0,13,(A),-33.5,-31.5,-2.0,-2.0
32B,44,-1.0,14,(B),-33.5,-26.625,-6.875,6.875
32B,44,-1.0,15,(B),-35.5,-33.25,-2.25,2.25
32B,44,-1.0,16,(A),-35.25,-33.5,-1.75,-1.75
32B,44,-1.0,17,(A),-30.5,-29.875,-0.625,-0.625
32B,44,-1.0,18,(A),-37.5,-28.75,-8.75,-8.75
32B,44,-1.0,19,(A),-35.75,-34.25,-1.5,-1.5
32B,44,-1.0,20,(B),-36.5,-33.0,-3.5,3.5
32B,44,-1.0,21,(B),-35.0,-34.0,-1.0,1.0
32B,44,-1.0,22,(A),-35.5,-35.75,0.25,0.25
32B,44,-1.0,23,(B),-36.25,-33.0,-3.25,3.25
32B,44,-1.0,24,(A),-32.0,-33.0,1.0,1.0
32B,44,-1.0,25,(B),-31.625,-32.25,0.625,-0.625
32B,44,-1.0,26,(A),-32.5,-33.75,1.25,1.25
32B,44,-1.0,27,(A),-30.5,-32.5,2.0,2.0
32B,44,-1.0,28,(A),-34.75,-25.0,-9.75,-9.75
32B,44,-1.0,29,(A),-30.375,-32.0,1.625,1.625
32B,44,-1.0,30,(B),-31.875,-32.0,0.125,-0.125
32B,44,-1.0,31,(B),-33.0,-31.25,-1.75,1.75
32B,44,-1.0,32,(B),-35.75,-30.625,-5.125,5.125
32B,44,-1.0,33,(B),-33.5,-32.5,-1.0,1.0
32B,44,-1.0,34,(B),-34.5,-32.75,-1.75,1.75
32B,44,-1.0,35,(B),-29.125,-35.25,6.125,-6.125
32B,44,-1.0,36,(A),-27.125,-34.0,6.875,6.875
32B,44,-1.0,37,(A),-33.0,-34.5,1.5,1.5
32B,44,-1.0,38,(B),-30.125,-32.5,2.375,-2.375
32B,44,-1.0,39,(A),-37.75,-25.875,-11.875,-11.875
32B,44,-1.0,40,(B),-37.25,-30.375,-6.875,6.875
32B,44,-1.0,41,(B),-36.75,-31.125,-5.625,5.625
32B,44,-1.0,42,(A),-34.5,-31.625,-2.875,-2.875
32B,44,-1.0,43,(A),-33.25,-39.0,5.75,5.75
32B,44,-1.0,44,(A),-34.75,-33.5,-1.25,-1.25
32B,44,-1.0,45,(B),-38.0,-32.25,-5.75,5.75
32B,44,-1.0,46,(A),-30.25,-28.625,-1.625,-1.625
32B,44,-1.0,47,(B),-32.25,-29.625,-2.625,2.625
32B,44,-1.0,48,(B),-36.5,-30.0,-6.5,6.5
32B,44,-1.0,49,(B),-30.125,-29.5,-0.625,0.625
32B,44,-1.0,50,(B),-32.75,-29.25,-3.5,3.5
32B,44,-1.0,51,(A),-34.25,-39.75,5.5,5.5
32B,44,-1.0,52,(B),-34.75,-31.125,-3.625,3.625
32B,44,-1.0,53,(A),-30.5,-30.625,0.125,0.125
32B,44,-1.0,54,(B),-33.0,-36.5,3.5,-3.5
32B,44,-1.0,55,(A),-37.5,-27.875,-9.625,-9.625
32B,44,-1.0,56,(B),-33.0,-32.25,-0.75,0.75
32B,44,-1.0,57,(A),-34.0,-35.0,1.0,1.0
32B,44,-1.0,58,(B),-34.75,-33.5,-1.25,1.25
32B,44,-1.0,59,(B),-40.25,-31.125,-9.125,9.125
32B,44,-1.0,60,(A),-28.25,-32.25,4.0,4.0
32B,44,-1.0,61,(A),-36.75,-27.0,-9.75,-9.75
32B,44,-1.0,62,(A),-31.125,-35.5,4.375,4.375
32B,44,-1.0,63,(B),-33.0,-32.5,-0.5,0.5
32B,44,-1.0,64,(B),-30.25,-31.5,1.25,-1.25
32B,44,-1.0,65,(B),-35.25,-31.75,-3.5,3.5
32B,44,-1.0,66,(A),-29.75,-38.5,8.75,8.75
32B,44,-1.0,67,(B),-34.5,-32.75,-1.75,1.75
32B,44,-1.0,68,(A),-32.75,-33.5,0.75,0.75
32B,44,-1.0,69,(B),-34.0,-30.125,-3.875,3.875
32B,44,-1.0,70,(B),-30.875,-34.5,3.625,-3.625
32B,44,-1.0,71,(B),-37.0,-30.875,-6.125,6.125
32B,44,-1.0,72,(A),-33.5,-32.75,-0.75,-0.75
32B,44,-1.0,73,(A),-34.5,-40.75,6.25,6.25
32B,44,-1.0,74,(A),-33.25,-38.5,5.25,5.25
32B,44,-1.0,75,(B),-33.75,-32.75,-1.0,1.0
32B,44,-1.0,76,(A),-33.75,-36.0,2.25,2.25
32B,44,-1.0,77,(B),-34.0,-37.0,3.0,-3.0
32B,44,-1.0,78,(B),-36.75,-31.0,-5.75,5.75
32B,44,-1.0,79,(B),-32.5,-24.875,-7.625,7.625
32B,44,-1.0,80,(B),-29.375,-35.25,5.875,-5.875
32B,44,-1.0,81,(A),-32.75,-31.5,-1.25,-1.25
32B,44,-1.0,82,(A),-28.875,-35.0,6.125,6.125
32B,44,-1.0,83,(A),-31.75,-41.5,9.75,9.75
32B,44,-1.0,84,(A),-34.5,-25.0,-9.5,-9.5
32B,44,-1.0,85,(A),-35.0,-32.0,-3.0,-3.0
32B,44,-1.0,86,(B),-37.5,-30.75,-6.75,6.75
32B,44,-1.0,87,(A),-32.0,-32.5,0.5,0.5
32B,44,-1.0,88,(A),-31.0,-37.0,6.0,6.0
32B,44,-1.0,89,(A),-35.0,-28.875,-6.125,-6.125
32B,44,-1.0,90,(B),-35.0,-27.875,-7.125,7.125
32B,44,-1.0,91,(B),-33.25,-31.0,-2.25,2.25
32B,44,-1.0,92,(B),-33.0,-32.0,-1.0,1.0
32B,44,-1.0,93,(A),-32.5,-39.25,6.75,6.75
32B,44,-1.0,94,(B),-32.25,-34.75,2.5,-2.5
32B,44,-1.0,95,(A),-37.0,-33.0,-4.0,-4.0
32B,44,-1.0,96,(A),-34.0,-26.25,-7.75,-7.75
32B,44,-1.0,97,(A),-31.125,-33.5,2.375,2.375
32B,44,-1.0,98,(A),-34.0,-39.75,5.75,5.75
32B,44,-1.0,99,(A),-34.75,-26.5,-8.25,-8.25
32B,44,0.0,0,(B),-35.5,-36.0,0.5,-0.5
32B,44,0.0,1,(A),-37.0,-35.5,-1.5,-1.5
32B,44,0.0,2,(B),-35.25,-39.5,4.25,-4.25
32B,44,0.0,3,(A),-38.5,-32.0,-6.5,-6.5
32B,44,0.0,4,(A),-33.75,-38.0,4.25,4.25
32B,44,0.0,5,(A),-36.75,-39.5,2.75,2.75
32B,44,0.0,6,(B),-28.5,-30.0,1.5,-1.5
32B,44,0.0,7,(B),-36.0,-35.25,-0.75,0.75
32B,44,0.0,8,(A),-37.5,-37.0,-0.5,-0.5
32B,44,0.0,9,(B),-39.75,-33.25,-6.5,6.5
32B,44,0.0,10,(B),-32.0,-34.0,2.0,-2.0
32B,44,0.0,11,(A),-32.75,-32.5,-0.25,-0.25
32B,44,0.0,12,(A),-29.125,-37.75,8.625,8.625
32B,44,0.0,13,(A),-36.75,-30.625,-6.125,-6.125
32B,44,0.0,14,(B),-31.5,-31.25,-0.25,0.25
32B,44,0.0,15,(B),-31.75,-37.75,6.0,-6.0
32B,44,0.0,16,(A),-38.75,-30.25,-8.5,-8.5
32B,44,0.0,17,(A),-37.75,-28.75,-9.0,-9.0
32B,44,0.0,18,(A),-40.5,-31.25,-9.25,-9.25
32B,44,0.0,19,(A),-41.0,-34.25,-6.75,-6.75
32B,44,0.0,20,(B),-37.0,-38.5,1.5,-1.5
32B,44,0.0,21,(B),-34.5,-37.25,2.75,-2.75
32B,44,0.0,22,(A),-37.5,-32.75,-4.75,-4.75
32B,44,0.0,23,(B),-32.0,-38.75,6.75,-6.75
32B,44,0.0,24,(A),-35.5,-32.0,-3.5,-3.5
32B,44,0.0,25,(B),-32.5,-36.0,3.5,-3.5
32B,44,0.0,26,(A),-35.5,-32.75,-2.75,-2.75
32B,44,0.0,27,(A),-33.0,-31.375,-1.625,-1.625
32B,44,0.0,28,(A),-35.25,-25.0,-10.25,-10.25
32B,44,0.0,29,(A),-33.5,-34.25,0.75,0.75
32B,44,0.0,30,(B),-31.875,-37.0,5.125,-5.125
32B,44,0.0,31,(B),-30.75,-34.25,3.5,-3.5
32B,44,0.0,32,(B),-35.75,-36.75,1.0,-1.0
32B,44,0.0,33,(B),-33.5,-35.25,1.75,-1.75
32B,44,0.0,34,(B),-33.25,-40.25,7.0,-7.0
32B,44,0.0,35,(B),-30.25,-38.0,7.75,-7.75
32B,44,0.0,36,(A),-30.875,-35.0,4.125,4.125
32B,44,0.0,37,(A),-35.0,-31.25,-3.75,-3.75
32B,44,0.0,38,(B),-29.625,-37.5,7.875,-7.875
32B,44,0.0,39,(A),-39.75,-25.875,-13.875,-13.875
32B,44,0.0,40,(B),-37.75,-34.5,-3.25,3.25
32B,44,0.0,41,(B),-37.75,-35.75,-2.0,2.0
32B,44,0.0,42,(A),-36.75,-31.625,-5.125,-5.125
32B,44,0.0,43,(A),-37.25,-36.0,-1.25,-1.25
32B,44,0.0,44,(A),-37.0,-34.25,-2.75,-2.75
32B,44,0.0,45,(B),-36.0,-39.0,3.0,-3.0
32B,44,0.0,46,(A),-34.75,-27.125,-7.625,-7.625
32B,44,0.0,47,(B),-32.25,-36.25,4.0,-4.0
32B,44,0.0,48,(B),-34.75,-34.0,-0.75,0.75
32B,44,0.0,49,(B),-27.125,-34.0,6.875,-6.875
32B,44,0.0,50,(B),-31.25,-32.75,1.5,-1.5
32B,44,0.0,51,(A),-38.5,-40.75,2.25,2.25
32B,44,0.0,52,(B),-31.375,-37.5,6.125,-6.125
32B,44,0.0,53,(A),-36.0,-27.375,-8.625,-8.625
32B,44,0.0,54,(B),-30.25,-39.5,9.25,-9.25
32B,44,0.0,55,(A),-39.75,-26.75,-13.0,-13.0
32B,44,0.0,56,(B),-31.375,-35.75,4.375,-4.375
32B,44,0.0,57,(A),-38.25,-34.25,-4.0,-4.0
32B,44,0.0,58,(B),-34.0,-38.25,4.25,-4.25
32B,44,0.0,59,(B),-40.25,-34.0,-6.25,6.25
32B,44,0.0,60,(A),-29.625,-29.625,0.0,0.0
32B,44,0.0,61,(A),-39.75,-27.125,-12.625,-12.625
32B,44,0.0,62,(A),-35.25,-35.0,-0.25,-0.25
32B,44,0.0,63,(B),-32.5,-36.0,3.5,-3.5
32B,44,0.0,64,(B),-30.0,-37.75,7.75,-7.75
32B,44,0.0,65,(B),-35.0,-37.0,2.0,-2.0
32B,44,0.0,66,(A),-33.25,-38.5,5.25,5.25
32B,44,0.0,67,(B),-35.5,-36.75,1.25,-1.25
32B,44,0.0,68,(A),-35.75,-31.25,-4.5,-4.5
32B,44,0.0,69,(B),-34.5,-36.5,2.0,-2.0
32B,44,0.0,70,(B),-31.625,-37.75,6.125,-6.125
32B,44,0.0,71,(B),-38.75,-34.0,-4.75,4.75
32B,44,0.0,72,(A),-38.75,-30.25,-8.5,-8.5
32B,44,0.0,73,(A),-39.75,-40.25,0.5,0.5
32B,44,0.0,74,(A),-37.5,-38.5,1.0,1.0
32B,44,0.0,75,(B),-30.5,-38.25,7.75,-7.75
32B,44,0.0,76,(A),-37.75,-33.5,-4.25,-4.25
32B,44,0.0,77,(B),-33.25,-39.5,6.25,-6.25
32B,44,0.0,78,(B),-37.25,-36.25,-1.0,1.0
32B,44,0.0,79,(B),-35.0,-33.25,-1.75,1.75
32B,44,0.0,80,(B),-27.75,-39.25,11.5,-11.5
32B,44,0.0,81,(A),-37.75,-30.25,-7.5,-7.5
32B,44,0.0,82,(A),-31.75,-33.0,1.25,1.25
32B,44,0.0,83,(A),-32.0,-41.75,9.75,9.75
32B,44,0.0,84,(A),-35.0,-24.375,-10.625,-10.625
32B,44,0.0,85,(A),-39.5,-30.5,-9.0,-9.0
32B,44,0.0,86,(B),-37.75,-35.0,-2.75,2.75
32B,44,0.0,87,(A),-36.75,-30.625,-6.125,-6.125
32B,44,0.0,88,(A),-33.25,-38.25,5.0,5.0
32B,44,0.0,89,(A),-37.75,-29.0,-8.75,-8.75
32B,44,0.0,90,(B),-36.25,-35.75,-0.5,0.5
32B,44,0.0,91,(B),-32.25,-39.25,7.0,-7.0
32B,44,0.0,92,(B),-33.5,-35.75,2.25,-2.25
32B,44,0.0,93,(A),-35.5,-38.25,2.75,2.75
32B,44,0.0,94,(B),-32.0,-41.0,9.0,-9.0
32B,44,0.0,95,(A),-38.75,-32.75,-6.0,-6.0
32B,44,0.0,96,(A),-37.75,-28.125,-9.625,-9.625
32B,44,0.0,97,(A),-34.75,-34.75,0.0,0.0
32B,44,0.0,98,(A),-39.0,-39.5,0.5,0.5
32B,44,0.0,99,(A),-37.75,-26.25,-11.5,-11.5
32B,44,1.0,0,(B),-37.5,-36.75,-0.75,0.75
32B,44,1.0,1,(A),-36.0,-37.75,1.75,1.75
32B,44,1.0,2,(B),-35.5,-38.5,3.0,-3.0
32B,44,1.0,3,(A),-37.5,-35.0,-2.5,-2.5
32B,44,1.0,4,(A),-32.25,-36.5,4.25,4.25
32B,44,1.0,5,(A),-36.25,-37.25,1.0,1.0
32B,44,1.0,6,(B),-29.375,-30.875,1.5,-1.5
32B,44,1.0,7,(B),-37.75,-35.5,-2.25,2.25
32B,44,1.0,8,(A),-37.25,-35.5,-1.75,-1.75
32B,44,1.0,9,(B),-38.75,-34.75,-4.0,4.0
32B,44,1.0,10,(B),-33.75,-36.0,2.25,-2.25
32B,44,1.0,11,(A),-34.0,-35.0,1.0,1.0
